amp_id,species,mic_ug_per_ml,n_measurements
6616,pseudomonas aeruginosa,4.625,2
6616,staphylococcus aureus,8.200000000000001,3
6616,bacillus subtilis,12.5,1
6616,staphylococcus epidermidis,9.375,2
6616,klebsiella pneumoniae,5.5,1
6617,escherichia coli,100.0,1
6617,pseudomonas aeruginosa,100.0,1
6617,staphylococcus aureus,62.5,2
6617,bacillus subtilis,100.0,1
6617,staphylococcus epidermidis,100.0,1
6618,escherichia coli,50.0,1
6618,pseudomonas aeruginosa,25.0,1
6618,staphylococcus aureus,37.5,2
6618,bacillus subtilis,100.0,1
6618,staphylococcus epidermidis,100.0,1
6619,escherichia coli,3.1,1
6619,pseudomonas aeruginosa,1.5,1
6619,staphylococcus aureus,9.375,2
6619,bacillus subtilis,25.0,1
6619,staphylococcus epidermidis,6.25,1
6620,escherichia coli,4.675,2
6620,pseudomonas aeruginosa,3.075,2
6620,staphylococcus aureus,4.7,3
6620,bacillus subtilis,25.0,1
6620,staphylococcus epidermidis,4.9625,2
6620,klebsiella pneumoniae,5.375,1
6621,escherichia coli,4.375,2
6621,pseudomonas aeruginosa,3.125,2
6621,staphylococcus aureus,10.633333333333333,3
6621,bacillus subtilis,6.25,1
6621,staphylococcus epidermidis,7.375,2
6621,klebsiella pneumoniae,3.75,1
6622,escherichia coli,10.0,2
6622,pseudomonas aeruginosa,7.875,2
6622,staphylococcus aureus,12.5,3
6622,bacillus subtilis,6.25,1
6622,staphylococcus epidermidis,8.875,2
6622,klebsiella pneumoniae,5.75,1
6623,escherichia coli,100.0,1
6623,pseudomonas aeruginosa,100.0,1
6623,staphylococcus aureus,100.0,2
6623,bacillus subtilis,100.0,1
6623,staphylococcus epidermidis,100.0,1
6624,escherichia coli,100.0,1
6624,pseudomonas aeruginosa,50.0,1
6624,staphylococcus aureus,75.0,2
6624,bacillus subtilis,100.0,1
6624,staphylococcus epidermidis,100.0,1
6625,escherichia coli,6.25,1
6625,pseudomonas aeruginosa,6.25,1
6625,staphylococcus aureus,12.5,2
6625,bacillus subtilis,50.0,1
6625,staphylococcus epidermidis,12.5,1
6626,escherichia coli,3.7375,2
6626,pseudomonas aeruginosa,4.5625,2
6626,staphylococcus aureus,10.0,3
6626,bacillus subtilis,12.5,1
6626,staphylococcus epidermidis,11.25,2
6626,klebsiella pneumoniae,6.85,1
6627,escherichia coli,4.75,2
6627,pseudomonas aeruginosa,8.375,2
6627,staphylococcus aureus,9.166666666666666,3
6627,bacillus subtilis,12.5,1
6627,staphylococcus epidermidis,15.15,2
6627,klebsiella pneumoniae,6.25,1
6628,escherichia coli,9.375,2
6628,pseudomonas aeruginosa,8.125,2
6628,staphylococcus aureus,15.333333333333334,3
6628,bacillus subtilis,25.0,1
6628,staphylococcus epidermidis,10.0,2
6628,klebsiella pneumoniae,8.25,1
6629,staphylococcus aureus,4.5,1
6629,escherichia coli,37.0,1
6629,pseudomonas aeruginosa,12.5,1
6630,staphylococcus aureus,50.0,1
6630,escherichia coli,50.0,1
6630,pseudomonas aeruginosa,50.0,1
6631,staphylococcus aureus,12.5,1
6631,escherichia coli,12.5,1
6631,pseudomonas aeruginosa,6.0,1
6632,staphylococcus aureus,50.0,1
6632,escherichia coli,50.0,1
6632,pseudomonas aeruginosa,50.0,1
6633,staphylococcus aureus,18.0,1
6633,escherichia coli,12.5,1
6633,pseudomonas aeruginosa,6.0,1
6634,staphylococcus aureus,50.0,1
6634,escherichia coli,50.0,1
6634,pseudomonas aeruginosa,50.0,1
6635,staphylococcus aureus,25.0,1
6635,escherichia coli,50.0,1
6635,pseudomonas aeruginosa,6.0,1
6636,staphylococcus aureus,50.0,1
6636,escherichia coli,50.0,1
6636,pseudomonas aeruginosa,50.0,1
6637,staphylococcus aureus,50.0,1
6637,escherichia coli,50.0,1
6637,pseudomonas aeruginosa,50.0,1
6638,staphylococcus aureus,9.0,1
6638,escherichia coli,6.0,1
6638,pseudomonas aeruginosa,6.0,1
6639,staphylococcus aureus,18.0,1
6639,escherichia coli,12.5,1
6639,pseudomonas aeruginosa,25.0,1
6641,staphylococcus aureus,100.0,1
6642,staphylococcus aureus,100.0,1
6643,staphylococcus aureus,100.0,1
6644,staphylococcus aureus,100.0,1
6646,staphylococcus aureus,100.0,1
6647,staphylococcus aureus,100.0,1
6649,staphylococcus aureus,31.25,2
6649,pseudomonas aeruginosa,12.5,1
6654,staphylococcus aureus,31.25,2
6654,pseudomonas aeruginosa,12.5,1
6655,bacillus subtilis,100.0,1
6656,bacillus subtilis,50.0,1
6656,escherichia coli,180.0,1
6656,staphylococcus aureus,180.0,1
6657,bacillus subtilis,100.0,1
6657,staphylococcus aureus,128.0,1
6657,klebsiella pneumoniae,128.0,1
6658,bacillus subtilis,31.0,1
6659,bacillus subtilis,50.0,1
6659,staphylococcus aureus,32.0,2
6659,escherichia coli,32.0,2
6659,pseudomonas aeruginosa,32.0,1
6659,klebsiella pneumoniae,32.0,1
6660,bacillus subtilis,100.0,1
6661,bacillus subtilis,100.0,1
6662,bacillus subtilis,100.0,1
6663,bacillus subtilis,100.0,1
6664,bacillus subtilis,100.0,1
6665,bacillus subtilis,100.0,1
6666,staphylococcus aureus,100.0,1
6668,staphylococcus aureus,100.0,1
6670,staphylococcus aureus,75.0,4
6670,pseudomonas aeruginosa,50.0,1
6677,pseudomonas aeruginosa,56.0,1
6677,escherichia coli,43.4,1
6677,staphylococcus aureus,40.2,1
6678,pseudomonas aeruginosa,9.1,1
6678,escherichia coli,4.0,1
6678,staphylococcus aureus,4.6,1
6679,pseudomonas aeruginosa,52.0,1
6679,escherichia coli,56.1,1
6679,staphylococcus aureus,56.3,1
6680,pseudomonas aeruginosa,29.5,1
6680,escherichia coli,16.1,1
6680,staphylococcus aureus,20.2,1
6681,pseudomonas aeruginosa,52.0,1
6681,escherichia coli,43.6,1
6681,staphylococcus aureus,58.0,1
6690,staphylococcus aureus,256.0,1
6690,pseudomonas aeruginosa,28.4,1
6690,escherichia coli,25.0,1
6691,staphylococcus aureus,28.4,1
6691,pseudomonas aeruginosa,28.4,1
6691,escherichia coli,12.5,1
6692,staphylococcus aureus,2.5,1
6692,escherichia coli,3.2,1
6692,pseudomonas aeruginosa,9.5,1
6693,staphylococcus aureus,9.5,1
6693,escherichia coli,154.75,2
6693,pseudomonas aeruginosa,28.4,1
6693,bacillus subtilis,30.0,1
6694,staphylococcus aureus,7.4,1
6694,escherichia coli,22.1,1
6694,pseudomonas aeruginosa,256.0,1
6695,staphylococcus aureus,15.8,1
6695,escherichia coli,15.8,1
6695,pseudomonas aeruginosa,9.5,1
6696,staphylococcus aureus,28.4,1
6696,escherichia coli,28.4,1
6696,pseudomonas aeruginosa,9.5,1
6697,staphylococcus aureus,85.3,1
6697,escherichia coli,28.4,1
6697,pseudomonas aeruginosa,28.4,1
6698,staphylococcus aureus,28.4,1
6698,escherichia coli,15.8,1
6698,pseudomonas aeruginosa,28.4,1
6699,bacillus subtilis,2.5,1
6700,bacillus subtilis,100.0,1
6701,bacillus subtilis,100.0,1
6702,bacillus subtilis,3.1,1
6703,bacillus subtilis,16.0,1
6704,escherichia coli,7.75,1
6704,staphylococcus aureus,2.5,1
6705,escherichia coli,15.450001,1
6705,staphylococcus aureus,2.5,1
6706,escherichia coli,15.450001,1
6706,staphylococcus aureus,2.5,1
6707,escherichia coli,19.125,4
6707,staphylococcus aureus,6.166666666666667,3
6707,pseudomonas aeruginosa,38.666666666666664,3
6707,bacillus subtilis,104.0,3
6707,klebsiella pneumoniae,12.0,2
6708,bacillus subtilis,100.0,1
6709,bacillus subtilis,16.0,1
6710,bacillus subtilis,100.0,1
6711,bacillus subtilis,100.0,1
6712,bacillus subtilis,100.0,1
6713,bacillus subtilis,100.0,1
6714,bacillus subtilis,3.1,1
6715,staphylococcus aureus,28.4,1
6715,escherichia coli,22.1,1
6715,pseudomonas aeruginosa,9.5,1
6716,staphylococcus aureus,85.3,1
6716,escherichia coli,85.3,1
6716,pseudomonas aeruginosa,28.4,1
6717,staphylococcus aureus,28.4,1
6717,escherichia coli,28.4,1
6717,pseudomonas aeruginosa,28.4,1
6718,staphylococcus aureus,28.4,1
6718,escherichia coli,28.4,1
6718,pseudomonas aeruginosa,15.8,1
6719,staphylococcus aureus,47.4,1
6719,escherichia coli,28.4,1
6719,pseudomonas aeruginosa,28.4,1
6720,staphylococcus aureus,28.4,1
6720,escherichia coli,28.4,1
6720,pseudomonas aeruginosa,28.4,1
6721,staphylococcus aureus,5.3,1
6721,escherichia coli,15.8,1
6721,pseudomonas aeruginosa,15.8,1
6722,escherichia coli,2.5,2
6722,pseudomonas aeruginosa,8.0,1
6722,bacillus subtilis,8.0,1
6722,staphylococcus aureus,4.0,1
6723,pseudomonas aeruginosa,512.0,1
6723,bacillus subtilis,512.0,1
6723,staphylococcus aureus,512.0,1
6723,escherichia coli,512.0,1
6724,escherichia coli,1.0,2
6724,pseudomonas aeruginosa,1.0,1
6724,bacillus subtilis,4.0,1
6724,staphylococcus aureus,2.0,1
6725,escherichia coli,4.0,2
6725,pseudomonas aeruginosa,8.0,1
6725,bacillus subtilis,8.0,1
6725,staphylococcus aureus,16.0,1
6726,escherichia coli,1.5,2
6726,bacillus subtilis,4.0,1
6727,escherichia coli,1.5,2
6727,pseudomonas aeruginosa,1.0,1
6727,bacillus subtilis,4.0,1
6728,bacillus subtilis,3.75,1
6728,staphylococcus aureus,40.0,2
6728,escherichia coli,2.96875,4
6731,escherichia coli,0.75,2
6731,staphylococcus epidermidis,64.0,1
6735,escherichia coli,128.0,1
6736,escherichia coli,128.0,1
6737,escherichia coli,64.0,1
6738,escherichia coli,16.0,1
6739,escherichia coli,8.0,1
6740,escherichia coli,8.0,1
6741,escherichia coli,8.0,1
6742,escherichia coli,16.0,1
6743,escherichia coli,18.0,2
6743,klebsiella pneumoniae,8.0,1
6743,pseudomonas aeruginosa,64.0,1
6744,escherichia coli,11.780666666666667,15
6744,pseudomonas aeruginosa,42.625,8
6744,klebsiella pneumoniae,2.8214285714285716,7
6744,staphylococcus aureus,234.66666666666666,3
6744,bacillus subtilis,512.0,1
6745,escherichia coli,1.2857142857142858,7
6745,pseudomonas aeruginosa,5.6,5
6745,staphylococcus aureus,8.375,2
6745,bacillus subtilis,0.25,1
6746,escherichia coli,0.35,5
6746,pseudomonas aeruginosa,0.9166666666666666,3
6746,klebsiella pneumoniae,2.5,4
6746,bacillus subtilis,8.0,2
6746,staphylococcus aureus,48.0,2
6747,escherichia coli,13.892857142857142,7
6747,pseudomonas aeruginosa,12.916666666666666,6
6747,klebsiella pneumoniae,11.541666666666666,6
6747,staphylococcus aureus,64.0,1
6748,escherichia coli,94.5,2
6748,bacillus subtilis,125.0,1
6752,staphylococcus aureus,8.0,1
6753,staphylococcus aureus,32.0,1
6754,staphylococcus aureus,16.0,1
6755,staphylococcus aureus,128.0,1
6756,staphylococcus aureus,128.0,1
6757,staphylococcus aureus,4.0,1
6758,staphylococcus aureus,2.0,1
6781,staphylococcus epidermidis,125.0,1
6781,staphylococcus aureus,93.75,2
6781,pseudomonas aeruginosa,125.0,1
6781,escherichia coli,125.0,1
6782,staphylococcus epidermidis,31.25,1
6782,staphylococcus aureus,23.44,2
6782,pseudomonas aeruginosa,31.25,1
6782,escherichia coli,62.5,1
6784,staphylococcus epidermidis,7.81,1
6784,staphylococcus aureus,5.859999999999999,2
6784,pseudomonas aeruginosa,7.81,1
6784,escherichia coli,15.63,1
6786,staphylococcus epidermidis,1.95,1
6786,staphylococcus aureus,1.45,2
6786,pseudomonas aeruginosa,1.95,1
6786,escherichia coli,7.81,1
6789,staphylococcus epidermidis,1.95,1
6789,staphylococcus aureus,1.95,2
6789,pseudomonas aeruginosa,31.25,1
6789,escherichia coli,31.25,1
6795,staphylococcus epidermidis,7.81,1
6795,staphylococcus aureus,5.859999999999999,2
6795,pseudomonas aeruginosa,31.25,1
6795,escherichia coli,62.5,1
6798,escherichia coli,24.0,1
6798,bacillus subtilis,0.36,1
6799,escherichia coli,16.0,1
6799,bacillus subtilis,0.36,1
6800,escherichia coli,24.0,1
6800,bacillus subtilis,0.27,1
6801,escherichia coli,55.0,1
6801,bacillus subtilis,0.27,1
6802,escherichia coli,6.0,1
6802,bacillus subtilis,0.1,1
6803,escherichia coli,6.0,1
6803,bacillus subtilis,0.1,1
6804,staphylococcus aureus,39.583333333333336,3
6804,escherichia coli,10.416666666666666,3
6804,bacillus subtilis,3.12,1
6804,staphylococcus epidermidis,3.12,1
6804,pseudomonas aeruginosa,12.5,1
6805,staphylococcus aureus,11.456666666666665,3
6805,escherichia coli,6.246666666666667,3
6805,bacillus subtilis,0.78,1
6805,staphylococcus epidermidis,1.56,1
6805,pseudomonas aeruginosa,3.12,1
6806,staphylococcus aureus,11.456666666666665,3
6806,escherichia coli,6.246666666666667,3
6806,bacillus subtilis,0.78,1
6806,staphylococcus epidermidis,1.56,1
6806,pseudomonas aeruginosa,6.25,1
6807,staphylococcus aureus,2.6033333333333335,3
6807,escherichia coli,2.08,3
6807,bacillus subtilis,0.39,1
6807,staphylococcus epidermidis,0.78,1
6807,pseudomonas aeruginosa,1.56,1
6808,staphylococcus aureus,58.333333333333336,3
6808,escherichia coli,43.75,3
6808,bacillus subtilis,12.5,1
6808,staphylococcus epidermidis,50.0,1
6808,pseudomonas aeruginosa,25.0,1
6809,staphylococcus aureus,66.66666666666667,3
6809,escherichia coli,39.583333333333336,3
6809,bacillus subtilis,6.25,1
6809,staphylococcus epidermidis,12.5,1
6809,pseudomonas aeruginosa,25.0,1
6813,staphylococcus epidermidis,125.0,1
6813,staphylococcus aureus,500.0,1
6813,pseudomonas aeruginosa,500.0,1
6813,escherichia coli,500.0,1
6814,staphylococcus epidermidis,16.0,1
6814,staphylococcus aureus,500.0,1
6814,pseudomonas aeruginosa,250.0,1
6814,escherichia coli,500.0,1
6815,staphylococcus epidermidis,4.0,1
6815,staphylococcus aureus,500.0,1
6815,pseudomonas aeruginosa,63.0,1
6815,escherichia coli,125.0,1
6816,staphylococcus epidermidis,4.0,1
6816,staphylococcus aureus,500.0,1
6816,pseudomonas aeruginosa,31.0,1
6816,escherichia coli,500.0,1
6817,staphylococcus epidermidis,4.0,1
6817,staphylococcus aureus,63.0,1
6817,pseudomonas aeruginosa,63.0,1
6817,escherichia coli,31.0,1
6833,escherichia coli,16.0,1
6833,pseudomonas aeruginosa,40.0,2
6833,staphylococcus aureus,8.0,3
6833,staphylococcus epidermidis,1.0,1
6833,klebsiella pneumoniae,32.0,1
6834,staphylococcus epidermidis,23.0,1
6834,escherichia coli,11.0,2
6834,staphylococcus aureus,46.0,1
6834,pseudomonas aeruginosa,91.0,1
6835,staphylococcus epidermidis,23.0,1
6835,escherichia coli,46.0,2
6835,staphylococcus aureus,91.0,1
6836,staphylococcus epidermidis,23.0,1
6836,escherichia coli,11.0,1
6836,staphylococcus aureus,91.0,1
6837,staphylococcus epidermidis,23.0,1
6837,escherichia coli,46.0,1
6837,staphylococcus aureus,91.0,1
6838,staphylococcus epidermidis,91.0,1
6838,escherichia coli,91.0,1
6838,staphylococcus aureus,91.0,1
6839,staphylococcus epidermidis,91.0,1
6839,escherichia coli,91.0,1
6839,staphylococcus aureus,91.0,1
6840,staphylococcus epidermidis,91.0,1
6840,escherichia coli,91.0,1
6840,staphylococcus aureus,91.0,1
6840,pseudomonas aeruginosa,91.0,1
6841,staphylococcus epidermidis,91.0,1
6841,escherichia coli,91.0,1
6841,staphylococcus aureus,91.0,1
6841,pseudomonas aeruginosa,46.0,1
6842,staphylococcus epidermidis,91.0,1
6842,staphylococcus aureus,91.0,1
6843,pseudomonas aeruginosa,0.01,1
6844,pseudomonas aeruginosa,32.0,1
6845,pseudomonas aeruginosa,0.01,1
6846,pseudomonas aeruginosa,16.0,1
6847,pseudomonas aeruginosa,0.1,1
6848,pseudomonas aeruginosa,0.05,1
6849,pseudomonas aeruginosa,0.1,1
6850,pseudomonas aeruginosa,0.03,1
6851,pseudomonas aeruginosa,0.06,1
6852,pseudomonas aeruginosa,16.0,1
6853,pseudomonas aeruginosa,0.06,1
6854,pseudomonas aeruginosa,0.06,1
6855,pseudomonas aeruginosa,0.03,1
6856,pseudomonas aeruginosa,0.06,1
6857,pseudomonas aeruginosa,0.06,1
6858,pseudomonas aeruginosa,1.0,1
6859,pseudomonas aeruginosa,0.1,1
6860,pseudomonas aeruginosa,0.3,1
6861,pseudomonas aeruginosa,0.1,1
6862,escherichia coli,227.2,1
6862,staphylococcus aureus,227.2,1
6863,escherichia coli,227.2,1
6863,pseudomonas aeruginosa,113.6,1
6863,staphylococcus aureus,113.6,1
6864,escherichia coli,113.6,1
6864,staphylococcus aureus,7.1,2
6865,bacillus subtilis,2.0,2
6865,staphylococcus epidermidis,16.0,1
6865,escherichia coli,8.0,2
6866,bacillus subtilis,2.0,2
6866,staphylococcus epidermidis,8.0,1
6866,escherichia coli,4.0,2
6867,bacillus subtilis,0.5,2
6867,staphylococcus epidermidis,2.0,1
6867,escherichia coli,2.0,2
6868,bacillus subtilis,0.375,2
6868,staphylococcus epidermidis,4.0,1
6868,escherichia coli,2.6666666666666665,3
6868,pseudomonas aeruginosa,6.0,1
6868,staphylococcus aureus,6.0,1
6869,bacillus subtilis,0.375,2
6869,staphylococcus epidermidis,4.0,1
6869,escherichia coli,0.25,2
6870,bacillus subtilis,0.0925,2
6870,staphylococcus epidermidis,1.0,1
6870,escherichia coli,0.0925,2
6871,bacillus subtilis,0.0775,2
6871,staphylococcus epidermidis,0.25,1
6871,escherichia coli,0.1875,2
6872,staphylococcus epidermidis,30.0,1
6873,staphylococcus epidermidis,200.0,1
6874,staphylococcus epidermidis,300.0,1
6875,staphylococcus epidermidis,7.0,1
6875,staphylococcus aureus,18.333333333333332,3
6875,escherichia coli,20.0,1
6876,escherichia coli,9.0,1
6876,staphylococcus aureus,5.0,1
6877,escherichia coli,10.0,1
6877,staphylococcus aureus,10.0,1
6878,escherichia coli,0.4,1
6878,staphylococcus aureus,0.5,1
6879,escherichia coli,0.3,1
6879,staphylococcus aureus,0.3,1
6880,escherichia coli,10.0,1
6880,staphylococcus aureus,10.0,1
6881,escherichia coli,1.2,1
6881,staphylococcus aureus,5.0,1
6882,escherichia coli,10.0,1
6882,staphylococcus aureus,10.0,1
6883,escherichia coli,0.3,2
6883,pseudomonas aeruginosa,0.6,2
6883,staphylococcus aureus,2.65,2
6888,bacillus subtilis,8.0,2
6888,staphylococcus epidermidis,8.0,1
6888,escherichia coli,40.0,6
6889,bacillus subtilis,2.0,2
6889,staphylococcus epidermidis,4.0,1
6889,escherichia coli,16.0,2
6890,bacillus subtilis,4.0,2
6890,staphylococcus epidermidis,16.0,1
6890,escherichia coli,12.0,2
6891,bacillus subtilis,1.5,2
6891,staphylococcus epidermidis,8.0,1
6891,escherichia coli,34.0,6
6892,escherichia coli,64.0,1
6892,staphylococcus aureus,64.0,1
6893,escherichia coli,8.0,1
6893,staphylococcus aureus,32.0,1
6894,escherichia coli,0.64,1
6896,escherichia coli,100.0,1
6896,pseudomonas aeruginosa,100.0,1
6896,klebsiella pneumoniae,100.0,1
6896,staphylococcus aureus,9.38,1
6897,escherichia coli,100.0,1
6897,pseudomonas aeruginosa,100.0,1
6897,klebsiella pneumoniae,100.0,1
6897,staphylococcus aureus,3.13,1
6898,escherichia coli,100.0,1
6898,pseudomonas aeruginosa,100.0,1
6898,klebsiella pneumoniae,100.0,1
6898,staphylococcus aureus,1.56,1
6899,escherichia coli,100.0,1
6899,pseudomonas aeruginosa,100.0,1
6899,klebsiella pneumoniae,100.0,1
6899,staphylococcus aureus,100.0,1
6900,escherichia coli,100.0,1
6900,pseudomonas aeruginosa,100.0,1
6900,klebsiella pneumoniae,100.0,1
6900,staphylococcus aureus,12.5,1
6901,escherichia coli,100.0,1
6901,pseudomonas aeruginosa,100.0,1
6901,klebsiella pneumoniae,100.0,1
6901,staphylococcus aureus,2.34,1
6902,escherichia coli,100.0,1
6902,pseudomonas aeruginosa,100.0,1
6902,klebsiella pneumoniae,100.0,1
6902,staphylococcus aureus,2.34,1
6903,escherichia coli,15.0,1
6903,pseudomonas aeruginosa,20.0,1
6903,klebsiella pneumoniae,25.0,1
6903,staphylococcus aureus,10.0,1
6904,escherichia coli,15.0,1
6904,pseudomonas aeruginosa,25.0,1
6904,klebsiella pneumoniae,25.0,1
6904,staphylococcus aureus,10.0,1
6905,escherichia coli,30.0,1
6905,pseudomonas aeruginosa,50.0,1
6905,klebsiella pneumoniae,40.0,1
6905,staphylococcus aureus,25.0,1
6906,escherichia coli,40.0,1
6906,pseudomonas aeruginosa,60.0,1
6906,klebsiella pneumoniae,30.0,1
6906,staphylococcus aureus,25.0,1
6907,escherichia coli,4.0,1
6907,pseudomonas aeruginosa,8.0,1
6907,staphylococcus aureus,1.0,1
6908,escherichia coli,16.0,1
6908,pseudomonas aeruginosa,128.0,1
6908,staphylococcus aureus,64.0,1
6910,escherichia coli,4.0,1
6910,pseudomonas aeruginosa,16.0,1
6910,staphylococcus aureus,2.0,1
6911,escherichia coli,8.0,1
6911,pseudomonas aeruginosa,32.0,1
6912,staphylococcus aureus,32.0,1
6912,escherichia coli,32.0,1
6912,pseudomonas aeruginosa,32.0,1
6913,staphylococcus aureus,16.0,2
6913,escherichia coli,44.0,2
6913,pseudomonas aeruginosa,40.0,2
6914,staphylococcus aureus,32.0,1
6914,escherichia coli,64.0,1
6914,pseudomonas aeruginosa,64.0,1
6915,staphylococcus aureus,20.0,2
6915,escherichia coli,72.0,2
6915,pseudomonas aeruginosa,36.0,2
6916,staphylococcus aureus,32.0,1
6916,escherichia coli,32.0,1
6916,pseudomonas aeruginosa,128.0,1
6917,staphylococcus aureus,26.666666666666668,6
6917,escherichia coli,27.0,4
6917,pseudomonas aeruginosa,15.0,6
6918,staphylococcus aureus,14.0,2
6918,escherichia coli,32.0,2
6918,pseudomonas aeruginosa,18.0,2
6919,staphylococcus aureus,32.0,1
6919,escherichia coli,32.0,1
6919,pseudomonas aeruginosa,64.0,1
6920,staphylococcus aureus,64.0,1
6920,escherichia coli,32.0,1
6920,pseudomonas aeruginosa,64.0,1
6921,staphylococcus aureus,16.0,1
6921,escherichia coli,16.0,1
6921,pseudomonas aeruginosa,32.0,1
6922,escherichia coli,100.0,1
6922,pseudomonas aeruginosa,100.0,1
6922,staphylococcus aureus,100.0,1
6922,staphylococcus epidermidis,50.0,1
6924,escherichia coli,50.0,1
6924,pseudomonas aeruginosa,50.0,1
6924,staphylococcus aureus,100.0,1
6924,staphylococcus epidermidis,50.0,1
6925,escherichia coli,100.0,1
6925,pseudomonas aeruginosa,50.0,1
6925,staphylococcus aureus,100.0,1
6925,staphylococcus epidermidis,25.0,1
6928,escherichia coli,12.5,1
6928,pseudomonas aeruginosa,50.0,1
6928,staphylococcus aureus,12.5,1
6928,staphylococcus epidermidis,6.25,1
6930,escherichia coli,50.0,1
6930,pseudomonas aeruginosa,25.0,1
6930,staphylococcus aureus,50.0,1
6930,staphylococcus epidermidis,12.5,1
6931,escherichia coli,6.25,1
6931,pseudomonas aeruginosa,25.0,1
6931,staphylococcus aureus,12.5,1
6931,staphylococcus epidermidis,6.25,1
6934,escherichia coli,5.208333333333333,3
